file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,id
audio.wav,0 days 00:00:50.955283447,0 days 00:00:50.975283447,0.2867402,-7.5236626,29.110193,0.037167806,-0.016576862,0.22335196,42.780285,-11.153871,3.1923764,7.7978325,0.0,0.0,0.0,0.0,0.0,0.0,384.1393,1187.9122,-201.0,1295.1484,998.00586,-201.0,2018.2925,873.6374,-201.0,audio1
audio.wav,0 days 00:00:50.965306122,0 days 00:00:50.985306122,0.2317398,-7.4902225,31.499733,0.029532032,-0.014193158,0.2039956,40.835835,-10.425849,1.4173123,7.171227,0.0,0.0,0.0,0.0,0.0,0.0,385.99597,1176.6675,-201.0,1304.5233,991.3255,-201.0,2024.64,889.4808,-201.0,audio1
audio.wav,0 days 00:00:50.975328798,0 days 00:00:50.995328798,0.25670192,-6.8947463,28.724075,0.028184824,-0.012096666,0.16024648,45.826138,-10.833808,-0.057576973,10.391726,0.0,0.0,0.0,0.0,0.0,0.0,381.20334,1278.1259,-201.0,1283.7352,1096.7847,-201.0,1982.8258,874.39624,-201.0,audio1
audio.wav,0 days 00:00:50.985351474,0 days 00:00:51.005351474,0.23712748,-6.1930947,30.944662,0.025443928,-0.010246144,0.13094534,48.757107,-10.574905,-5.052827,12.369205,0.0,0.0,0.0,0.0,0.0,0.0,387.05307,1228.1635,-201.0,1271.5132,1069.3339,-201.0,1974.0018,772.4468,-201.0,audio1
audio.wav,0 days 00:00:50.995374150,0 days 00:00:51.015374150,0.22620635,-6.2225456,29.404984,0.023007937,-0.009541693,0.1242475,48.36202,-8.867568,-5.710977,13.313377,0.0,0.0,0.0,0.0,0.0,0.0,385.9847,1275.65,-201.0,1261.1724,1118.7606,-201.0,1956.3053,795.27936,-201.0,audio1
audio.wav,0 days 00:00:51.005396825,0 days 00:00:51.025396825,0.24522273,-4.9752946,33.33762,0.02129525,-0.0021369897,0.14282902,49.473103,-9.106281,-6.1030936,13.906158,0.0,0.0,0.0,0.0,0.0,0.0,383.34412,1204.627,-201.0,1239.8057,1030.8813,-201.0,1950.0391,697.6873,-201.0,audio1
audio.wav,0 days 00:00:51.015419501,0 days 00:00:51.035419501,0.18747295,-3.3144054,31.000826,0.015199575,0.0021333073,0.17451386,41.607323,-7.9921517,-4.9427123,14.481294,0.0,0.0,0.0,0.0,0.0,0.0,647.3575,1199.5865,-201.0,1481.6268,1094.2355,-201.0,2353.9448,628.0395,-201.0,audio1
audio.wav,0 days 00:00:51.025442177,0 days 00:00:51.045442177,0.19158936,-3.218791,32.24239,-0.0071698665,0.010175806,0.15795685,41.43239,-7.5674133,-5.3667984,21.000154,0.0,0.0,0.0,0.0,0.0,0.0,619.42334,1270.1427,-201.0,1449.8184,1072.7355,-201.0,2345.014,583.9302,-201.0,audio1
audio.wav,0 days 00:00:51.035464853,0 days 00:00:51.055464853,0.13828461,-2.3974106,27.47024,-0.02337897,0.01051201,0.1327699,34.290493,-7.4615784,-1.7750391,21.52372,0.0,0.0,0.0,0.0,0.0,0.0,822.82025,1225.6669,-201.0,1633.5581,1041.4637,-201.0,2753.5867,477.8003,-201.0,audio1
audio.wav,0 days 00:00:51.045487528,0 days 00:00:51.065487528,0.15128653,-5.6039243,28.031649,-0.020394202,0.009122078,0.082224585,39.6816,-5.607245,-1.4754204,21.832396,0.0,0.0,0.0,0.0,0.0,0.0,536.3533,1373.256,-201.0,1367.4525,1068.7179,-201.0,2322.8135,613.7841,-201.0,audio1
audio.wav,0 days 00:00:51.055510204,0 days 00:00:51.075510204,0.17409277,-4.0128884,26.431694,0.00037230365,0.0048763813,0.08090699,41.14011,-7.645942,-1.0681404,15.899962,0.0,0.0,0.0,0.0,0.0,0.0,556.46484,1308.0219,-201.0,1389.437,1063.7366,-201.0,2330.1921,621.45935,-201.0,audio1
audio.wav,0 days 00:00:51.065532880,0 days 00:00:51.085532880,0.16693796,-1.7473029,26.131754,0.017529296,0.006161,0.09726263,38.082813,-9.812656,-3.2240212,14.084207,0.0,0.0,0.0,0.0,0.0,0.0,550.7872,1238.6967,-201.0,1402.0107,1047.8368,-201.0,2318.069,645.3345,-201.0,audio1
audio.wav,0 days 00:00:51.075555556,0 days 00:00:51.095555556,0.1505932,1.342014,22.67418,0.014106973,0.0070216716,0.085372716,32.470463,-13.997197,0.5531958,15.65245,0.0,0.0,0.0,0.0,0.0,0.0,780.3267,1031.3812,-201.0,1630.4225,947.4694,-201.0,2723.409,505.41797,-201.0,audio1
audio.wav,0 days 00:00:51.085578231,0 days 00:00:51.105578231,0.096495785,0.8226476,20.871132,-0.020306582,0.009537943,0.061393213,23.413095,-11.502954,-0.30721506,22.428823,0.0,0.0,0.0,0.0,0.0,0.0,970.91205,900.997,-201.0,1814.3398,911.97723,-201.0,3085.3762,442.24136,-201.0,audio1
audio.wav,0 days 00:00:51.095600907,0 days 00:00:51.115600907,0.0946525,-0.8584642,16.699524,-0.032852262,0.00018072128,0.02289477,23.568779,-11.052196,5.4103074,27.730429,0.0,0.0,0.0,0.0,0.0,0.0,1014.2807,878.25146,-201.0,1880.3907,934.64264,-201.0,3069.0735,479.27896,-201.0,audio1
audio.wav,0 days 00:00:51.105623583,0 days 00:00:51.125623583,0.091020495,-0.44368824,12.003376,-0.042585656,0.0009896928,0.021178937,20.470596,-12.658999,8.258878,28.644157,0.0,0.0,0.0,0.0,0.0,0.0,1028.6461,850.49365,-201.0,1939.0996,919.7869,-201.0,3050.2898,518.3022,-201.0,audio1
audio.wav,0 days 00:00:51.115646259,0 days 00:00:51.135646259,0.092663355,0.39275718,5.769899,-0.01901375,-0.0014545944,0.016548095,21.035177,-17.033522,15.152714,24.38323,0.0,0.0,0.0,0.0,0.0,0.0,1089.0626,885.87604,-201.0,2040.0643,929.3152,-201.0,3054.205,545.4367,-201.0,audio1
audio.wav,0 days 00:00:51.125668934,0 days 00:00:51.145668934,0.08050564,-1.006063,5.7826977,-0.00768829,0.00021195412,0.012940477,19.643011,-16.54731,14.700309,16.166529,0.0,0.0,0.0,0.0,0.0,0.0,854.43256,1076.5205,-201.0,1818.181,931.5276,-201.0,2804.578,719.2456,-201.0,audio1
audio.wav,0 days 00:00:51.135691610,0 days 00:00:51.155691610,0.06415679,-4.508431,10.11299,-0.0027737895,-0.003157962,0.0104109,20.664713,-9.982753,14.713801,16.903715,0.0,0.0,0.0,0.0,0.0,0.0,908.8996,1063.4369,-201.0,1921.3041,900.438,-201.0,2891.6511,923.8313,-201.0,audio1
audio.wav,0 days 00:00:51.145714286,0 days 00:00:51.165714286,0.049192373,-9.909905,18.481974,-0.01599229,-0.004317796,0.011032284,21.340307,-2.4337223,14.825143,16.417883,0.0,0.0,0.0,0.0,0.0,0.0,660.3855,1220.3302,-201.0,1683.5729,895.08203,-201.0,2709.4553,973.22687,-201.0,audio1
audio.wav,0 days 00:00:51.155736961,0 days 00:00:51.175736961,0.041206338,-12.805824,23.452944,-0.02135122,-0.0020652695,0.011631295,22.192163,2.9431126,14.755136,19.281084,0.0,0.0,0.0,0.0,0.0,0.0,635.2155,1257.9072,-201.0,1684.6953,874.0332,-201.0,2764.2676,936.9466,-201.0,audio1
audio.wav,0 days 00:00:51.165759637,0 days 00:00:51.185759637,0.03864223,-14.311048,25.169874,0.0016573109,0.0001308921,0.011215817,22.862465,4.7263837,12.964171,16.47238,0.0,0.0,0.0,0.0,0.0,0.0,608.9892,1319.6151,-201.0,1621.0748,910.7945,-201.0,2697.6482,795.2507,-201.0,audio1
audio.wav,0 days 00:00:51.175782313,0 days 00:00:51.195782313,0.036907826,-11.934788,22.471922,0.030955037,-0.0031394586,0.009714191,20.567362,4.325943,7.248261,12.329207,0.0,0.0,0.0,0.0,0.0,0.0,624.80133,1244.8424,-201.0,1654.7045,881.03754,-201.0,2746.8997,793.62787,-201.0,audio1
audio.wav,0 days 00:00:51.185804989,0 days 00:00:51.205804989,0.03726318,-12.718414,24.182695,0.009484188,-0.0023466356,0.008240316,20.907324,5.559096,5.4656105,15.220757,0.0,0.0,0.0,0.0,0.0,0.0,605.2309,1329.9243,-201.0,1654.359,939.23236,-201.0,2698.9111,947.1945,-201.0,audio1
audio.wav,0 days 00:00:51.195827664,0 days 00:00:51.215827664,0.035619173,-11.38398,23.97149,0.0021911748,-0.0024508005,0.009526685,20.331976,4.2598004,1.3185062,13.9687395,0.0,0.0,0.0,0.0,0.0,0.0,570.7387,1400.7036,-201.0,1598.5063,969.90936,-201.0,2742.6853,938.6355,-201.0,audio1
audio.wav,0 days 00:00:51.205850340,0 days 00:00:51.225850340,0.035858512,-12.075765,26.172531,-0.0125076445,0.0018993616,0.008354648,22.984428,4.716717,3.4542305,17.665018,0.0,0.0,0.0,0.0,0.0,0.0,770.82587,1344.8378,-201.0,1750.9691,1021.6592,-201.0,2925.422,978.3049,-201.0,audio1
audio.wav,0 days 00:00:51.215873016,0 days 00:00:51.235873016,0.036567185,-10.5014105,22.457598,0.023150384,0.003305128,0.007024246,22.779818,3.421561,2.0058858,13.662055,0.0,0.0,0.0,0.0,0.0,0.0,1080.6128,1145.4767,-201.0,2006.1578,1008.3566,-201.0,3240.7488,714.5791,-201.0,audio1
audio.wav,0 days 00:00:51.225895692,0 days 00:00:51.245895692,0.038389172,-12.935313,24.613356,0.030211821,0.0025441868,0.0057731173,23.65834,7.9224415,5.6765957,15.496575,0.0,0.0,0.0,0.0,0.0,0.0,842.82733,1188.4297,-201.0,1775.2623,982.18256,-201.0,2921.381,741.44464,-201.0,audio1
audio.wav,0 days 00:00:51.235918367,0 days 00:00:51.255918366,0.039760683,-12.828687,21.799852,0.040654864,-0.0036952232,0.0063986606,21.92276,9.621942,7.1412187,10.472358,0.0,0.0,0.0,0.0,0.0,0.0,626.1845,1319.7277,-201.0,1570.2871,1079.1348,-201.0,2575.289,748.9622,-201.0,audio1
audio.wav,0 days 00:00:51.245941043,0 days 00:00:51.265941043,0.04172304,-13.463368,21.808123,0.029868491,-0.0069506974,0.0063352785,19.624403,11.912343,11.3120165,9.350026,0.0,0.0,0.0,0.0,0.0,0.0,357.1201,1338.629,-201.0,1352.4604,1029.3998,-201.0,2268.7615,843.9035,-201.0,audio1
audio.wav,0 days 00:00:51.255963718,0 days 00:00:51.275963719,0.042143654,-14.28086,22.854307,0.0050542806,-0.011245792,0.008103877,18.339077,11.053456,10.199546,6.4823837,0.0,0.0,0.0,0.0,0.0,0.0,487.78564,1451.4791,-201.0,1501.8893,1140.3759,-201.0,2430.7253,931.51825,-201.0,audio1
audio.wav,0 days 00:00:51.265986395,0 days 00:00:51.285986395,0.045536637,-13.355859,21.992355,0.00074059394,-0.0042403056,0.008620971,14.61652,10.014119,7.095983,8.8085785,0.0,0.0,0.0,0.0,0.0,0.0,674.7538,1352.1573,-201.0,1693.1383,1007.39923,-201.0,2779.5007,747.49274,-201.0,audio1
audio.wav,0 days 00:00:51.276009070,0 days 00:00:51.296009070,0.06793261,-7.659084,15.091996,0.0057152906,-0.0021409763,0.01272732,6.6389413,14.396459,0.5647149,6.876473,0.0,0.0,0.0,0.0,0.0,0.0,952.243,1149.432,-201.0,2011.1198,793.3663,-201.0,3094.1091,473.26877,-201.0,audio1
audio.wav,0 days 00:00:51.286031746,0 days 00:00:51.306031746,0.12383151,0.85778695,2.3446367,0.017758472,0.0024439348,0.017766574,-5.4153786,19.69324,-2.8213882,2.0417664,0.0,0.0,0.0,0.0,0.0,0.0,883.11035,901.97876,-201.0,1955.2437,493.9592,-201.0,2960.3066,153.9638,-201.0,audio1
audio.wav,0 days 00:00:51.296054422,0 days 00:00:51.316054422,0.20360577,8.87239,-8.157296,0.015220149,0.004275163,0.033448607,-16.955467,24.227951,-4.8301806,-0.14154983,0.0,0.0,0.0,0.0,0.0,0.0,859.34283,624.53156,-201.0,1680.2915,837.1763,-201.0,2625.536,133.98091,-201.0,audio1
audio.wav,0 days 00:00:51.306077098,0 days 00:00:51.326077098,0.31847027,14.733096,-14.970322,0.017014904,0.004350509,0.078688405,-23.65238,24.749262,-5.411059,-2.938782,0.0,0.0,0.0,0.0,0.0,0.0,721.95917,833.8965,-201.0,1183.2897,916.177,-201.0,2226.1956,202.20752,-201.0,audio1
audio.wav,0 days 00:00:51.316099773,0 days 00:00:51.336099773,0.42365825,18.969908,-18.742304,0.017086357,0.006955719,0.11614996,-30.13074,23.461397,-7.4620996,-0.15984218,0.0,0.0,0.0,0.0,0.0,0.0,733.20917,617.0839,-201.0,1144.5297,986.0755,-133.16966,2211.7844,282.92203,-134.33257,audio1
audio.wav,0 days 00:00:51.326122449,0 days 00:00:51.346122449,0.5184068,23.337051,-21.293764,0.014312995,0.009349087,0.15666427,-34.853397,22.669184,-8.929764,-3.520936,60.62314,0.066594936,0.955467,-13.7155075,-2.53435,3.4887075,556.7065,707.059,0.0,1268.8867,384.88675,-99.25451,2286.4163,370.8748,-69.79749,audio1
audio.wav,0 days 00:00:51.336145125,0 days 00:00:51.356145125,0.56058174,24.543974,-21.5763,0.010493267,0.020871388,0.15605809,-38.622936,20.775248,-9.378092,1.1165851,61.10239,0.053215817,1.4313889,-13.200985,-4.4404087,0.0,427.20322,467.23096,0.0,1470.7719,339.28806,0.0,2375.8074,412.2421,-5.423494,audio1
audio.wav,0 days 00:00:51.346167800,0 days 00:00:51.366167800,0.5842049,25.350769,-22.351526,0.02946713,0.02191919,0.1779473,-38.628544,20.78744,-10.663235,-1.9403391,62.075146,0.053156305,2.2228794,-11.60522,-8.111716,0.0,360.63693,439.7778,0.0,1470.7943,176.37016,0.0,2411.2185,549.00726,-7.334666,audio1
audio.wav,0 days 00:00:51.356190476,0 days 00:00:51.376190476,0.60776305,24.299952,-21.980783,0.026409104,0.02413212,0.17362316,-37.243633,21.873434,-11.659585,0.6071903,62.07659,0.03019486,2.8605828,-12.183114,-7.8888707,0.0,387.05527,418.07352,0.0,1525.0962,172.45805,0.0,2452.5125,614.9632,-71.86975,audio1
audio.wav,0 days 00:00:51.366213152,0 days 00:00:51.386213152,0.61859757,23.623703,-21.057772,0.012922116,0.019517837,0.17426617,-37.666462,20.174498,-17.450956,-2.1866102,0.0,0.0,0.0,0.0,0.0,0.0,364.8702,274.94254,-201.0,1586.7954,127.82047,-201.0,2420.4768,903.8926,-136.24376,audio1
audio.wav,0 days 00:00:51.376235828,0 days 00:00:51.396235828,0.6191741,24.057947,-22.258757,-0.00741222,0.019904606,0.16662486,-37.423965,19.268034,-16.86506,-1.8281213,0.0,0.0,0.0,0.0,0.0,0.0,369.58667,276.3676,-201.0,1616.8262,211.1317,-201.0,2364.6643,911.14966,-201.0,audio1
audio.wav,0 days 00:00:51.386258503,0 days 00:00:51.406258503,0.62369794,26.011053,-24.540838,-0.0131351175,0.023610549,0.20038986,-39.320667,19.497345,-15.351265,2.1131713,0.0,0.0,0.0,0.0,0.0,0.0,324.50928,340.23407,-201.0,1633.6053,289.212,-201.0,2325.5508,867.7041,-201.0,audio1
audio.wav,0 days 00:00:51.396281179,0 days 00:00:51.416281179,0.61417174,26.385208,-26.530106,-0.02018627,0.020360628,0.22170794,-38.592182,22.95961,-9.393218,5.8272634,0.0,0.0,0.0,0.0,0.0,0.0,396.98862,451.45248,-201.0,1551.6088,415.9705,-201.0,2366.3306,635.53326,-201.0,audio1
audio.wav,0 days 00:00:51.406303855,0 days 00:00:51.426303855,0.61319524,26.911505,-27.380014,-0.02723243,0.023084393,0.22022097,-40.235367,24.936523,-6.244658,8.993677,0.0,0.0,0.0,0.0,0.0,0.0,398.21103,636.0877,-201.0,1516.3842,437.95435,-201.0,2451.0115,628.59906,-201.0,audio1
audio.wav,0 days 00:00:51.416326531,0 days 00:00:51.436326531,0.5616655,25.180716,-24.436464,-0.021475932,0.01935857,0.17479672,-40.11315,24.174147,-5.9341397,5.6070504,0.0,0.0,0.0,0.0,0.0,0.0,802.1111,442.5027,-201.0,1820.6705,511.24234,-201.0,2837.6614,671.8669,-201.0,audio1
audio.wav,0 days 00:00:51.426349206,0 days 00:00:51.446349206,0.55401397,25.239267,-23.932043,-0.00063539046,0.020484785,0.1604125,-39.365345,22.109833,-7.2698827,-1.5270811,0.0,0.0,0.0,0.0,0.0,0.0,690.5674,403.71848,-201.0,1823.6635,323.0254,-138.1324,2886.3176,795.6543,-139.61769,audio1
audio.wav,0 days 00:00:51.436371882,0 days 00:00:51.456371882,0.53623134,21.782852,-20.795343,0.043842766,0.009378429,0.1548729,-32.957256,20.75403,-12.065778,-13.512563,34.202587,0.0,0.0,4.150367,17.575638,24.600803,667.168,453.20728,0.0,1856.3317,481.20248,-74.02783,2745.8977,742.9414,-80.036606,audio1
audio.wav,0 days 00:00:51.446394558,0 days 00:00:51.466394558,0.49401197,11.143876,-10.577245,0.073174514,-0.0010988737,0.20255089,-18.345327,23.215128,-8.28609,-17.005543,34.1919,0.0,0.0,5.595754,17.241846,22.872599,587.8628,726.0561,0.0,1879.265,327.31714,-11.106648,2586.506,1322.7689,-17.11542,audio1
audio.wav,0 days 00:00:51.456417234,0 days 00:00:51.476417234,0.56544185,-1.7385435,4.978946,0.10407931,-0.0055097733,0.47234192,3.9020646,17.57302,-2.628182,-15.12333,34.19791,0.0,0.0,8.221848,16.817812,22.658867,626.7569,994.3076,0.5523789,1806.203,563.04364,-9.2679825,2517.1985,1163.1964,-15.6679735,audio1
audio.wav,0 days 00:00:51.466439909,0 days 00:00:51.486439909,0.7273446,-10.65125,17.420013,0.10585489,-0.0010529024,0.6226633,21.245884,6.740153,6.8384843,-6.8534274,34.341614,0.0,0.0,9.637287,16.919533,21.424875,621.6524,1139.9209,0.5523789,1702.5375,543.31854,-10.351537,2601.1038,1140.233,-14.192131,audio1
audio.wav,0 days 00:00:51.476462585,0 days 00:00:51.496462585,0.9492189,-11.794988,19.46905,0.12605272,0.0018581776,0.6096522,31.327509,-7.5624185,10.260601,-5.686138,34.578823,0.06799622,3.0150292,10.507334,17.585993,22.66303,273.0972,1306.7388,0.0,1230.5543,788.1284,-10.587977,2339.1672,497.48352,-15.604587,audio1
audio.wav,0 days 00:00:51.486485261,0 days 00:00:51.506485261,1.0106796,-11.5176325,19.056694,0.1312054,0.003818972,0.4053668,32.53255,-13.250583,12.545835,-5.864599,34.852688,0.04742485,2.1157339,10.763904,18.419317,25.876017,549.10223,1290.6747,0.0,1554.5426,777.48535,-13.48111,2625.3923,545.3939,-19.243692,audio1
audio.wav,0 days 00:00:51.496507937,0 days 00:00:51.516507937,0.97771484,-12.288634,18.182035,0.13147472,-0.0005208238,0.30793738,34.293385,-12.76143,11.878125,-8.478191,35.086575,0.01528924,0.4817462,11.05497,18.732483,25.539778,555.20355,1335.7817,-13.085481,1519.2162,855.3575,-15.270955,2583.8044,567.2299,-19.479774,audio1
audio.wav,0 days 00:00:51.506530612,0 days 00:00:51.526530611,0.935457,-14.072826,18.584435,0.13171785,-0.0063446965,0.31101325,36.746666,-10.204758,10.68084,-14.638687,35.266117,0.0094846105,0.42693707,11.133084,18.144274,26.650908,563.3797,1382.4205,0.0,1472.0947,917.0012,-16.612799,2566.607,534.82434,-21.474287,audio1
audio.wav,0 days 00:00:51.516553288,0 days 00:00:51.536553288,0.8893983,-15.820666,18.575336,0.12803693,-0.015294147,0.29423013,39.406055,-7.3511004,9.291313,-22.054276,35.361015,0.008608014,0.4212841,10.204146,17.1601,29.818893,278.2037,1497.1971,0.0,1092.8439,998.8347,-16.904669,2271.1665,472.49557,-25.548225,audio1
audio.wav,0 days 00:00:51.526575963,0 days 00:00:51.546575964,0.8032716,-17.602325,21.19427,0.11818413,-0.02161402,0.34442124,43.655422,-3.6369855,5.3862224,-28.610853,35.27652,0.0069378107,0.53846747,7.884922,17.350183,35.703976,297.69547,1433.7833,0.0,1084.4816,941.31134,-16.40084,2327.227,402.68607,-31.15271,audio1
audio.wav,0 days 00:00:51.536598639,0 days 00:00:51.556598639,0.6865471,-19.205969,25.705818,0.10809976,-0.025460375,0.37296748,44.385113,1.802487,1.647748,-30.491678,35.00127,0.0060501136,0.58322054,4.0639567,20.737772,40.94269,341.45578,1299.2852,8.038098,1101.3705,882.85815,-17.106565,2354.2107,384.22446,-34.325855,audio1
audio.wav,0 days 00:00:51.546621315,0 days 00:00:51.566621315,0.5630382,-21.664627,30.49666,0.10707972,-0.036745206,0.4250506,46.222458,8.557845,-0.8434848,-27.347647,34.818142,0.0072490103,0.7247386,1.883957,22.957085,41.701942,351.8436,1295.7316,-61.641266,1108.361,902.56573,-78.62783,2364.1357,451.74478,-89.442566,audio1
audio.wav,0 days 00:00:51.556643991,0 days 00:00:51.576643991,0.48714694,-24.137491,34.35173,0.10774076,-0.047231853,0.44541368,44.760803,13.837964,-3.0852022,-27.017733,0.0,0.0,0.0,0.0,0.0,0.0,320.05997,1399.5675,-130.59888,1083.4795,940.14923,-140.36284,2347.3926,511.15454,-144.65894,audio1
audio.wav,0 days 00:00:51.566666667,0 days 00:00:51.586666667,0.3897353,-26.90494,36.660954,0.09879219,-0.058146704,0.49397764,44.74004,16.358753,-9.442258,-27.432947,0.0,0.0,0.0,0.0,0.0,0.0,516.193,1340.1415,-201.0,1507.0834,878.22687,-201.0,2681.8782,712.7947,-201.0,audio1
audio.wav,0 days 00:00:51.576689342,0 days 00:00:51.596689342,0.3167176,-28.690872,38.09872,0.08946552,-0.06278949,0.41078386,43.685177,16.194178,-18.819468,-31.028692,0.0,0.0,0.0,0.0,0.0,0.0,509.52695,1363.5731,-201.0,1510.7803,881.0107,-201.0,2646.7314,815.6818,-201.0,audio1
audio.wav,0 days 00:00:51.586712018,0 days 00:00:51.606712018,0.21872924,-24.10018,37.698902,0.08308593,-0.057154536,0.2933594,41.19925,11.883592,-25.208221,-32.62709,0.0,0.0,0.0,0.0,0.0,0.0,535.93945,1294.4457,-201.0,1544.1754,874.62726,-201.0,2635.2756,912.118,-201.0,audio1
audio.wav,0 days 00:00:51.596734694,0 days 00:00:51.616734694,0.16081338,-15.006619,35.262547,0.0744384,-0.043222178,0.15985203,39.10766,8.119079,-24.971186,-27.348425,0.0,0.0,0.0,0.0,0.0,0.0,342.0187,1392.9526,-201.0,1127.5074,967.88385,-201.0,2290.8718,782.2437,-201.0,audio1
audio.wav,0 days 00:00:51.606757370,0 days 00:00:51.626757370,0.117725514,-6.04217,30.71599,0.05481739,-0.027273752,0.09355313,32.71922,5.9423466,-21.828796,-24.81166,0.0,0.0,0.0,0.0,0.0,0.0,315.07816,1491.0314,-201.0,1117.5122,1003.0381,-201.0,2375.4963,826.88605,-201.0,audio1
audio.wav,0 days 00:00:51.616780045,0 days 00:00:51.636780045,0.11093176,-1.6284037,26.863611,0.031485904,-0.016493836,0.042784017,28.45938,6.6035476,-20.092741,-20.317715,0.0,0.0,0.0,0.0,0.0,0.0,334.79834,1407.4999,-201.0,1131.1162,966.5991,-201.0,2422.2961,724.49713,-201.0,audio1
audio.wav,0 days 00:00:51.626802721,0 days 00:00:51.646802721,0.09865949,-7.4529667,26.804434,0.024581918,-0.017539505,0.03158765,26.48023,11.091676,-16.051525,-20.113594,0.0,0.0,0.0,0.0,0.0,0.0,328.00757,1486.7589,-201.0,1114.4962,1044.0498,-201.0,2433.4932,777.3615,-201.0,audio1
audio.wav,0 days 00:00:51.636825397,0 days 00:00:51.656825397,0.083083205,-9.052394,27.600418,0.031778634,-0.016207097,0.02699382,27.981169,12.774529,-14.307399,-15.850997,0.0,0.0,0.0,0.0,0.0,0.0,347.79025,1391.413,-201.0,1127.6654,1000.69336,-201.0,2371.5647,667.9131,-201.0,audio1
audio.wav,0 days 00:00:51.646848073,0 days 00:00:51.666848073,0.056254704,-13.945755,27.801825,0.04145562,-0.016987206,0.021473652,28.0146,14.856365,-9.2393265,-7.0153613,0.0,0.0,0.0,0.0,0.0,0.0,515.73517,1437.5557,-201.0,1378.0905,1072.6735,-201.0,2611.1926,677.7079,-201.0,audio1
audio.wav,0 days 00:00:51.656870748,0 days 00:00:51.676870748,0.05009782,-13.546634,25.733892,0.04755078,-0.015821325,0.010285456,27.394873,13.815434,-7.59228,-1.6762727,0.0,0.0,0.0,0.0,0.0,0.0,503.99634,1470.7133,-201.0,1399.6188,1107.9128,-201.0,2582.2595,698.02264,-201.0,audio1
audio.wav,0 days 00:00:51.666893424,0 days 00:00:51.686893424,0.04325244,-17.215097,26.839548,0.01965282,-0.013317867,0.010352978,25.25206,15.574445,-4.631225,4.0664034,0.0,0.0,0.0,0.0,0.0,0.0,556.43866,1419.5836,-201.0,1463.4467,1260.1827,-201.0,2578.9512,774.36945,-201.0,audio1
audio.wav,0 days 00:00:51.676916100,0 days 00:00:51.696916100,0.040025167,-18.053902,27.566835,-0.0005707157,-0.007425158,0.009402777,24.355864,16.648422,-1.4891739,9.526406,0.0,0.0,0.0,0.0,0.0,0.0,585.0922,1454.3807,-201.0,1465.4691,1315.2318,-201.0,2529.8254,870.25616,-201.0,audio1
audio.wav,0 days 00:00:51.686938776,0 days 00:00:51.706938776,0.03592537,-17.651232,28.254715,-0.020478245,-0.008097369,0.010122117,22.420317,16.875666,-0.6747698,11.85469,0.0,0.0,0.0,0.0,0.0,0.0,625.1142,1323.0458,-201.0,1552.332,1276.412,-201.0,2566.4822,1006.7829,-201.0,audio1
audio.wav,0 days 00:00:51.696961451,0 days 00:00:51.716961451,0.03415656,-17.660355,27.984808,-0.024402946,-0.008537821,0.008600687,21.591848,15.832667,1.69869,12.948929,0.0,0.0,0.0,0.0,0.0,0.0,615.3238,1285.8423,-201.0,1594.3607,1155.938,-201.0,2602.6511,980.8448,-201.0,audio1
audio.wav,0 days 00:00:51.706984127,0 days 00:00:51.726984127,0.036576454,-16.57755,26.585876,-0.032932665,-0.013011399,0.008366351,16.627298,17.704086,-0.08414046,12.751136,0.0,0.0,0.0,0.0,0.0,0.0,438.29257,1349.9523,-201.0,1374.1821,1225.7462,-201.0,2357.265,1019.84576,-201.0,audio1
audio.wav,0 days 00:00:51.717006803,0 days 00:00:51.737006803,0.06214577,-12.108135,19.801065,-0.039205518,-0.011629884,0.009068196,8.18677,26.206778,-13.129945,13.4828825,0.0,0.0,0.0,0.0,0.0,0.0,439.95325,1293.3706,-201.0,1290.406,1133.4036,-201.0,2392.3196,654.94696,-201.0,audio1
audio.wav,0 days 00:00:51.727029478,0 days 00:00:51.747029478,0.096613474,-6.105938,15.107747,-0.016590172,-0.011524363,0.014890723,4.2846284,25.032797,-28.431753,5.192034,0.0,0.0,0.0,0.0,0.0,0.0,432.66946,1220.663,-201.0,1223.2396,1043.1688,-201.0,2437.0234,444.44604,-201.0,audio1
audio.wav,0 days 00:00:51.737052154,0 days 00:00:51.757052154,0.247122,-3.1365387,16.452507,0.03333956,-0.01287783,0.12540017,9.652094,22.106865,-42.924038,-6.596254,0.0,0.0,0.0,0.0,0.0,0.0,419.7661,1150.2777,-201.0,1227.5177,920.20776,-201.0,2623.9236,427.97827,-201.0,audio1
