0,1,2,3,4,5,6,7,8,9,10,11,12
-324.97476,106.98098,-17.54937,28.01701,18.016045,32.110664,-24.371172,-35.141487,-15.835625,-3.9306812,-11.687661,-16.577747,-18.941391
-333.0832,74.28929,-21.073416,30.904917,6.217608,23.78502,-31.625103,-29.65285,-15.981306,-4.83947,-8.032753,-10.662488,-15.293674
-346.55692,48.56117,-21.892574,18.58306,-9.810273,23.516012,-41.080856,-24.668003,-15.1146145,-5.385481,-7.3037367,-8.015575,-13.762744
-360.68765,38.975876,-5.7930207,14.553483,-18.52628,31.827147,-51.395584,-25.454063,-18.210114,-5.1279373,-7.5288754,-7.5406265,-17.492641
-348.63937,8.454062,8.299054,25.798374,-23.248201,50.323692,-50.216393,-26.667019,-27.718744,-0.1994178,-2.704392,-6.5659614,-13.684284
-345.6543,-24.488937,2.0015535,35.021057,-28.603844,53.348167,-45.788017,-19.509682,-28.602528,0.9354033,-8.76243,-10.545332,-13.045833
-345.45078,-24.965727,3.9603388,40.127377,-33.714905,52.219643,-45.828728,-18.062613,-28.51307,0.701091,-12.432629,-12.992098,-16.435616
-360.41385,-20.870783,6.1979766,40.5826,-30.701088,50.59008,-38.58899,-16.945412,-32.410557,-6.010396,-13.692747,-13.937197,-16.008253
-387.25504,-16.013094,5.1808305,37.860252,-29.638899,40.94687,-40.013737,-21.041218,-29.424309,-3.5633872,-8.413706,-11.816429,-11.537126
-429.10535,-1.7712071,3.8388877,35.84895,-23.1063,36.082283,-39.878822,-33.46756,-26.284336,-3.4848547,-1.5885031,-10.683018,-10.323449
-478.21542,33.968216,6.9730263,25.391987,-2.4304814,28.14544,-28.290707,-39.030186,-12.58856,-5.7097645,2.9191504,-7.142262,-6.398694
-501.62372,42.84585,5.6709228,15.290983,9.394056,25.958721,-24.62625,-34.491364,-11.259292,-13.83919,4.6710014,-4.740784,-5.6260166
-514.4154,40.93711,0.40736902,13.602699,18.997395,21.733139,-18.06707,-30.928688,-14.375371,-13.985764,-0.44825897,-4.598732,-4.8195386
-473.58667,39.22316,-25.092625,30.601242,1.9747186,-3.5412047,3.167351,-24.523346,-22.212502,-5.6179695,-4.2197556,-9.1807165,-0.43859708
-377.72717,31.941637,-35.885544,54.136658,-27.127874,-2.2824097,2.6105597,-16.910238,-22.273949,2.889082,-5.2807007,-3.7640347,-1.4357784
-336.1161,13.402065,-37.70306,70.70776,-33.860172,3.924975,-4.247259,-8.726418,-20.191902,6.6048107,-5.7958107,-2.6211724,-4.446561
-348.95215,-8.512349,-46.62867,82.7505,-18.818062,5.2913003,-7.337493,-5.8280177,-19.834476,7.138376,-3.7261035,-5.1472397,-4.4240665
-317.55023,66.45685,-41.828766,69.75885,8.778612,16.464788,-4.8488226,-18.976065,-26.647306,-5.8195367,-13.222986,-27.125196,-20.750055
-288.53674,143.23483,-54.06041,27.905577,35.029354,9.260143,-19.014944,-28.519382,-24.295525,-17.388294,-23.331726,-19.731804,-25.165018
-287.2738,161.97827,-57.012962,5.725235,59.506615,12.284826,-31.39908,-26.153051,-19.023626,-23.641842,-27.437843,-6.339314,-34.95887
-301.7437,156.9212,-65.27507,-1.0096855,69.14447,23.117262,-31.241043,-26.999146,-21.799086,-27.377167,-15.412539,-1.7788957,-27.682812
-319.6418,159.21881,-60.29483,-12.785605,59.78701,27.843048,-21.50328,-21.99666,-24.347958,-30.713058,-15.8360815,-1.679095,-21.565739
-350.7878,157.99106,-39.35555,-16.140017,46.911407,27.171452,-8.871041,-16.487318,-20.825617,-23.400333,-17.481743,-7.1513987,-17.040916
-382.72266,153.52646,-14.694969,-6.7555532,40.43364,20.328667,-6.418125,-9.02878,-12.648187,-20.160744,-17.877556,-14.015724,-18.230213
-393.89935,147.23633,-6.023752,3.446711,41.50202,13.170299,-14.384438,-11.59573,-12.298075,-20.143354,-16.80156,-11.709108,-18.280998
-395.01865,141.64111,-10.551027,2.9410565,37.553043,9.910313,-13.685881,-10.857304,-9.521242,-15.607545,-18.061329,-14.238241,-17.655487
-395.35452,144.20926,-1.4609075,8.519445,34.209846,7.987108,-13.43865,-10.967756,-2.8846986,-6.6925545,-20.32521,-20.736542,-19.15148
-365.55417,158.25012,-6.936509,2.9570274,24.766003,8.536209,-9.905489,-10.679224,-7.9780493,-17.056099,-30.353716,-15.575989,-6.177206
-320.84418,162.31982,-41.68212,2.2731888,37.079693,8.606983,-21.33975,-15.022541,-15.356324,-26.411842,-24.819618,-14.497932,-13.612291
-303.01462,137.03392,-67.82812,23.715294,51.102562,10.884769,-37.137302,-24.639645,-9.4209385,-21.715511,-16.919197,-15.317884,-17.342663
-306.1437,110.99619,-70.67825,48.0937,55.39846,7.712112,-48.21927,-26.460598,1.272315,-15.815586,-19.295605,-14.137777,-12.784246
-314.98798,99.78218,-71.796646,48.02622,47.90836,4.2048173,-45.777943,-21.889973,8.057258,-16.910662,-29.575108,-11.517483,-5.71146
-326.23996,97.29414,-69.168304,54.182552,49.897606,3.1834757,-40.799553,-22.23584,11.016859,-19.065134,-33.118378,-11.122929,-3.343193
-337.0891,97.89425,-65.32503,59.71293,54.504013,0.9208603,-37.671593,-23.967936,14.027981,-18.790056,-34.94164,-10.540203,-5.246462
-342.6273,103.88995,-61.04241,53.688732,54.804848,0.4439054,-36.45063,-23.793816,12.784851,-19.799438,-38.010098,-10.21071,-6.615345
-350.40866,109.77755,-55.17512,47.468193,61.537605,11.272129,-33.521645,-23.042099,15.779145,-15.824479,-34.091595,-10.547958,-9.148598
-369.29416,113.78488,-37.413277,44.348564,63.46052,18.972382,-31.487108,-24.579851,14.353256,-11.452708,-27.540203,-12.116653,-10.501113
-389.4242,119.5091,-15.043161,44.773197,52.292625,11.254351,-18.847729,-24.838295,-0.65466046,-10.459516,-23.835339,-14.7851515,-7.691996
-427.34116,107.25198,0.09345093,41.424866,48.544373,8.7762165,-14.43457,-20.78849,-5.878977,-6.6056824,-18.346355,-14.258503,-7.9272704
-461.98447,87.8033,10.691161,17.181988,41.661037,25.171755,-22.378197,-9.277439,-2.5385191,-4.5627522,-12.518097,-14.285018,7.916868
-474.2821,69.08711,9.604181,10.305937,31.190178,28.48267,-16.2102,0.6327617,-3.993137,-12.644432,-19.65063,-14.613281,7.38304
-497.99072,67.004,12.196852,23.148144,36.218277,16.805077,-13.491737,-4.0985622,5.250145,-10.640545,-22.23066,-19.327772,-1.9478498
-480.3572,62.163486,3.1462286,25.065617,20.537518,11.351389,-14.910408,0.36676392,11.330086,-16.628635,-11.44599,-13.541743,-8.824261
-445.39786,61.83503,-34.329887,23.825283,16.30257,-6.990035,-1.8502637,11.450287,6.108263,-17.818752,-14.728288,-14.931944,-11.77536
-419.41837,47.2294,-35.892254,30.542881,17.220617,-17.735416,-2.5761538,13.596138,1.6662524,-8.395795,-21.718456,-6.553392,-8.809663
-397.77698,22.229542,-42.65805,43.791183,15.868151,-18.270573,-7.9924173,13.856687,-1.5132691,-1.4643332,-15.886362,-2.9264364,-7.326978
-368.86603,-2.4104302,-81.156715,51.77856,21.034885,-9.222111,-8.686403,10.544187,-5.166374,2.4024372,-13.590977,0.7491817,-1.8353328
-351.58167,-9.279475,-96.675186,56.700176,22.942413,-9.265156,-17.652004,3.8152328,-11.35906,-0.3013023,-15.195282,-0.591408,-0.91612524
-350.01657,-10.724436,-100.405556,58.659363,27.841206,-4.9212103,-19.676556,5.1456356,-7.6283097,4.1144576,-15.069331,-5.8360167,-7.7805824
-348.66357,-4.4007277,-104.77898,52.779263,23.7094,-2.7649531,-14.692562,5.3327904,0.024081945,4.8832507,-13.1314,-4.6467056,-9.794883
-355.31372,-1.1891669,-106.88739,45.7674,19.511814,-3.2636812,-12.495459,-1.2775502,1.327982,4.465091,-12.57954,-7.360852,-15.301275
-368.19028,14.337881,-91.21808,52.237816,28.809235,0.045245335,-17.681995,-7.466994,-0.9228927,7.2524247,-9.104351,-9.343558,-12.517367
-360.3882,80.66904,-50.54071,64.298386,51.091034,21.795877,-3.6657162,-8.607798,-7.6014433,-13.600401,-16.354074,-16.185167,-11.97102
-329.5658,126.8651,-48.086136,54.004776,64.88974,20.642008,-11.002195,-8.866425,-1.0099754,-17.955832,-16.228546,-20.583166,-23.53266
-324.37125,139.10815,-50.322876,45.470356,68.51814,15.097154,-16.094673,-9.641952,-4.4379764,-16.013582,-14.14077,-26.050825,-25.40844
-330.17862,144.81973,-48.628197,28.054054,67.88345,23.990047,-20.498707,-9.928544,-3.1692262,-22.815498,-13.867672,-25.707584,-28.694656
-318.75812,150.38483,-53.495415,20.547863,65.85764,26.896343,-26.18589,-13.1861725,-4.2428885,-26.34087,-11.134594,-24.93449,-34.475792
-319.07797,153.6865,-54.79449,11.219589,62.26879,29.79005,-23.032497,-14.277296,-5.9986687,-24.875795,-9.675818,-23.653404,-36.111633
-324.37924,165.29395,-41.227318,-0.18206507,51.446877,34.132088,-18.531525,-20.17143,-7.9082336,-23.912954,-8.451139,-18.622377,-36.59291
-339.18045,176.37842,-21.716702,-11.583824,38.546608,32.137897,-12.111898,-21.767866,-12.199821,-22.39485,-12.913249,-17.215687,-33.97087
-352.01434,181.97421,-4.833375,-15.237901,26.234043,21.861076,-7.0302525,-13.806072,-21.368,-28.770956,-8.93962,-13.390989,-29.505714
-358.1854,186.66428,8.693251,-18.58954,15.352659,19.028843,-2.2787871,-6.547995,-26.55246,-37.11998,-9.00518,-12.779789,-20.4542
-363.32996,190.25761,13.988926,-25.123589,7.759754,15.4798975,-0.47090366,-5.8696504,-24.692102,-33.345547,-15.679105,-18.734758,-14.942213
-369.3489,192.11559,18.087658,-25.695549,5.608118,9.297003,-0.664722,-4.2543244,-15.9162855,-21.652336,-16.790302,-18.68674,-8.868633
-381.9638,187.75125,30.856922,-18.159384,-0.80277395,0.0939132,-4.679456,-1.5404775,-5.6175222,-10.85895,-16.323864,-25.64489,-11.570848
-393.96158,183.55698,40.79692,-12.580069,-1.5545714,-1.311064,-8.6084,-4.9053245,1.2755419,0.4355308,-14.678561,-31.134697,-17.602423
-402.70642,177.72287,42.209373,-11.470333,0.93896824,1.2238473,-11.434303,-4.977745,10.10892,6.644852,-14.652479,-26.904724,-12.716145
-403.93842,169.56064,32.535614,-6.2097206,12.702025,0.70746326,-17.869747,-1.7303225,19.193504,11.736422,-12.026182,-24.576252,-14.630255
-406.65112,165.42938,30.223644,-3.9925485,15.538219,-1.4852333,-21.627182,0.24876356,24.393684,12.168454,-15.558708,-25.825554,-14.359747
-430.55853,150.38083,37.597736,-1.4487145,12.219971,2.5090668,-17.289074,-0.56174743,26.17715,15.03653,-15.434839,-21.694614,-9.308462
-457.9567,130.19205,43.89251,5.2353764,9.924183,5.5827646,-9.029797,-2.6718688,14.467329,8.753039,-13.20887,-19.485096,-9.804304
-487.72327,106.93875,50.666695,17.2332,10.201437,3.7875595,-4.9660625,-0.9252814,10.245869,7.8497744,-7.4372244,-15.934404,-12.318614
-522.0873,74.85246,47.0328,23.51616,10.687171,3.537583,-0.017150238,1.953477,5.8471637,3.9327621,-4.257744,-10.935005,-11.316924
-552.1111,42.4731,34.695824,24.30856,13.958808,5.6070538,-0.04609254,-3.43122,-5.478901,-6.9364223,-8.031534,-8.593069,-8.424362
-567.9277,21.696735,18.071388,12.859871,7.0575886,1.6473464,-2.63673,-5.4416914,-6.7964067,-7.0012712,-6.463416,-5.5437384,-4.4664345
-577.1655,9.608044,8.673294,7.2332063,5.4484043,3.5138147,1.6336164,-0.0046474338,-1.2533919,-2.0226023,-2.2895625,-2.0993571,-1.5564048
-580.6491,4.860504,4.441083,3.7908573,2.976857,2.08133,1.1919241,0.39131224,-0.25244388,-0.69359845,-0.91354513,-0.9222257,-0.755949
-584.0766,0.1572752,0.15439448,0.14963228,0.14304845,0.1347179,0.12474743,0.11325678,0.10038733,0.08629188,0.071146205,0.05513355,0.03844975
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-584.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-566.64825,24.186998,22.419117,19.747429,16.525455,13.145176,9.9638195,7.2436905,5.1177998,3.5874124,2.549295,1.8434455,1.307342
-554.9131,39.34938,33.959476,26.77302,18.952362,11.243807,4.57343,-0.08824761,-2.4198327,-2.8024442,-1.7422287,0.28665385,2.5317578
-547.63806,39.639046,20.255085,15.817183,19.493546,12.735925,-1.046585,-6.1971793,-3.8818738,-5.348563,-7.424389,-0.52183133,8.048464
-546.9813,41.35006,22.899662,17.9252,20.72901,14.513133,1.8913373,-3.3439863,-2.2932832,-5.0040936,-8.192089,-2.4508567,5.870749
-553.2652,40.268173,32.01894,23.06567,15.60151,9.337002,3.6706405,-1.1016476,-4.404917,-5.825328,-4.96056,-1.9886713,1.5830207
-537.58093,48.354515,25.3605,24.66557,22.30542,4.7716584,-3.2522776,2.0900173,-1.5895187,-9.713806,-3.2700548,5.1795483,-2.0136807
-490.83377,95.88243,46.196507,39.79437,37.208454,14.9481945,9.152551,20.678432,13.953913,-4.017491,-3.3042927,3.4156466,-8.7546
-473.95493,118.99161,61.437927,33.60154,26.66753,29.021923,24.03698,15.71876,11.40925,1.3913457,-4.148844,-6.4198112,-14.261752
-471.85107,122.301254,65.75119,32.91987,20.618351,27.374258,20.115955,4.7839546,7.1088886,4.7112293,-2.299283,-7.779151,-16.14231
-476.87585,118.462234,65.35033,30.454674,12.752977,16.27422,12.158085,1.5606663,8.409169,11.059109,2.6474912,-9.731907,-22.695572
-470.03186,121.83641,65.90427,30.718178,10.275777,17.228622,11.856438,1.1276143,11.185567,12.55221,2.331645,-14.041315,-26.576178
-460.06686,129.12729,63.1231,25.262693,7.026664,18.103115,14.137092,0.57099074,10.268776,11.938627,0.5324931,-14.002604,-25.590385
-452.6667,129.0518,56.5157,23.046528,4.7504134,22.391525,22.507973,2.5302675,9.955906,10.577909,-2.041027,-13.696888,-24.022995
-443.24323,133.41412,52.86196,19.55847,-0.90458477,19.439495,23.542383,0.8036771,4.1019115,3.4895837,-7.201805,-14.626705,-20.262741
-404.4376,147.5086,29.220451,17.962723,12.745738,17.834394,10.938711,-4.8768334,-1.5526991,-8.803901,-12.365702,-13.324038,-19.923779
-327.81818,166.47015,1.8756437,10.5776005,4.384849,19.077944,-9.317296,-12.736105,-9.543811,-23.463709,-10.646107,-4.2843413,-8.234742
-291.5464,162.52725,-13.690494,13.247135,-3.7492738,20.04774,-10.329847,-18.92088,-17.526688,-19.109316,-9.974569,-3.6571355,0.7674694
-287.19025,147.9743,-22.057152,11.051305,-14.505186,16.454231,-10.921133,-23.387249,-20.504486,-12.003285,-8.447656,-2.1616435,6.7083397
-290.1797,139.92477,-24.143806,10.542993,-19.21622,13.298071,-12.801883,-28.442928,-22.303455,-10.84177,-11.122932,-2.2219114,5.3688364
-298.67267,130.74324,-27.19769,6.002467,-17.682236,15.974804,-18.655247,-28.72345,-20.759018,-3.8009577,-8.842198,-7.5584607,5.0933113
-307.57297,127.78363,-24.954285,10.366365,-14.155369,16.911068,-24.041475,-31.935598,-21.161667,-7.0120506,-11.134452,-16.516178,3.140897
-316.05798,127.59845,-26.692787,16.331606,-3.4973989,19.099207,-23.42635,-32.30709,-14.573992,-3.8483768,-12.959641,-23.487442,2.3959236
-323.33273,127.42648,-29.996279,14.132156,8.043691,12.859633,-29.249653,-28.288618,-10.161718,5.128311,-16.151463,-26.47625,1.7579482
-333.36813,118.10642,-37.80516,20.478722,20.491005,9.042433,-34.706146,-29.692677,-6.8543744,10.990586,-24.967535,-34.928154,-4.6451955
